idx,alpha,mu,omega,rho,loglike
490,0.04,0.2,0.0,0.62,-3262.621826171875
491,0.04,0.2,0.0,0.64,-3085.63720703125
492,0.04,0.2,0.0,0.66,-3289.504638671875
493,0.04,0.2,0.0,0.68,-3209.83935546875
494,0.04,0.2,0.0,0.7,-3285.99609375
495,0.04,0.2,0.0,0.72,-3303.898193359375
496,0.04,0.2,0.0,0.74,-3398.764404296875
497,0.04,0.2,0.0,0.76,-3394.587158203125
498,0.04,0.2,0.0,0.78,-3454.88330078125
499,0.04,0.2,0.0,0.8,-3559.89794921875
500,0.04,0.2,0.0,0.82,-3418.0048828125
501,0.04,0.2,0.0,0.84,-3518.27294921875
502,0.04,0.2,0.0,0.86,-3517.51220703125
503,0.04,0.2,0.0,0.88,-3536.00927734375
504,0.04,0.2,0.0,0.9,-3687.01904296875
505,0.04,0.2,0.0,0.92,-3628.66259765625
506,0.04,0.2,0.0,0.94,-3724.8486328125
507,0.04,0.2,0.0,0.96,-3611.5400390625
508,0.04,0.2,0.0,0.98,-3574.24755859375
509,0.04,0.2,0.0,1.0,-3695.316162109375
510,0.04,0.22,0.0,0.0,-27789.9921875
511,0.04,0.22,0.0,0.02,-2419.2099609375
512,0.04,0.22,0.0,0.04,-2533.460693359375
513,0.04,0.22,0.0,0.06,-2344.66455078125
514,0.04,0.22,0.0,0.08,-2477.2734375
515,0.04,0.22,0.0,0.1,-2535.636474609375
516,0.04,0.22,0.0,0.12,-2441.19482421875
517,0.04,0.22,0.0,0.14,-2487.2021484375
518,0.04,0.22,0.0,0.16,-2373.7607421875
519,0.04,0.22,0.0,0.18,-2505.65966796875
520,0.04,0.22,0.0,0.2,-2490.91845703125
521,0.04,0.22,0.0,0.22,-2493.226318359375
522,0.04,0.22,0.0,0.24,-2652.681884765625
523,0.04,0.22,0.0,0.26,-2452.189208984375
524,0.04,0.22,0.0,0.28,-2613.050048828125
525,0.04,0.22,0.0,0.3,-2612.068115234375
526,0.04,0.22,0.0,0.32,-2690.650390625
527,0.04,0.22,0.0,0.34,-2545.23291015625
528,0.04,0.22,0.0,0.36,-2650.52734375
529,0.04,0.22,0.0,0.38,-2617.51513671875
530,0.04,0.22,0.0,0.4,-2612.90673828125
531,0.04,0.22,0.0,0.42,-2670.39697265625
532,0.04,0.22,0.0,0.44,-2701.078125
533,0.04,0.22,0.0,0.46,-2751.494140625
534,0.04,0.22,0.0,0.48,-2635.5673828125
535,0.04,0.22,0.0,0.5,-2748.943603515625
536,0.04,0.22,0.0,0.52,-2694.5498046875
537,0.04,0.22,0.0,0.54,-2637.37255859375
538,0.04,0.22,0.0,0.56,-2715.22900390625
539,0.04,0.22,0.0,0.58,-2814.199951171875
540,0.04,0.22,0.0,0.6,-2742.90576171875
541,0.04,0.22,0.0,0.62,-2939.52978515625
542,0.04,0.22,0.0,0.64,-2999.14404296875
543,0.04,0.22,0.0,0.66,-2881.0048828125
544,0.04,0.22,0.0,0.68,-3021.71826171875
545,0.04,0.22,0.0,0.7,-2956.7861328125
546,0.04,0.22,0.0,0.72,-2776.779541015625
547,0.04,0.22,0.0,0.74,-2999.2451171875
548,0.04,0.22,0.0,0.76,-3032.385986328125
549,0.04,0.22,0.0,0.78,-3129.27197265625
550,0.04,0.22,0.0,0.8,-3076.4189453125
551,0.04,0.22,0.0,0.82,-2993.320068359375
552,0.04,0.22,0.0,0.84,-3108.165771484375
553,0.04,0.22,0.0,0.86,-3096.91455078125
554,0.04,0.22,0.0,0.88,-3056.60498046875
555,0.04,0.22,0.0,0.9,-3247.5986328125
556,0.04,0.22,0.0,0.92,-3288.364013671875
557,0.04,0.22,0.0,0.94,-3185.00634765625
558,0.04,0.22,0.0,0.96,-3208.79443359375
559,0.04,0.22,0.0,0.98,-3234.724609375
560,0.04,0.22,0.0,1.0,-3319.207763671875
561,0.04,0.24,0.0,0.0,-27229.9921875
562,0.04,0.24,0.0,0.02,-2179.26416015625
563,0.04,0.24,0.0,0.04,-2118.485107421875
564,0.04,0.24,0.0,0.06,-2139.26611328125
565,0.04,0.24,0.0,0.08,-2120.95947265625
566,0.04,0.24,0.0,0.1,-2146.441650390625
567,0.04,0.24,0.0,0.12,-2187.34716796875
568,0.04,0.24,0.0,0.14,-2210.809814453125
569,0.04,0.24,0.0,0.16,-2229.774658203125
570,0.04,0.24,0.0,0.18,-2149.221923828125
