idx,alpha,mu,omega,rho,loglike
459,0.05,0.318,0.0,0.08,-1940.56005859375
460,0.05,0.318,0.0,0.0824,-1953.14892578125
461,0.05,0.318,0.0,0.0848,-1931.1192626953125
462,0.05,0.318,0.0,0.0872,-1945.4591064453125
463,0.05,0.318,0.0,0.0896,-1949.96484375
464,0.05,0.318,0.0,0.092,-1929.0443115234375
465,0.05,0.318,0.0,0.0944,-1941.337890625
466,0.05,0.318,0.0,0.0968,-1944.939453125
467,0.05,0.318,0.0,0.0992,-1945.7598876953125
468,0.05,0.318,0.0,0.1016,-1924.328369140625
469,0.05,0.318,0.0,0.104,-1935.780029296875
470,0.05,0.318,0.0,0.1064,-1920.385498046875
471,0.05,0.318,0.0,0.1088,-1929.6304931640625
472,0.05,0.318,0.0,0.1112,-1924.076416015625
473,0.05,0.318,0.0,0.1136,-1931.803466796875
474,0.05,0.318,0.0,0.116,-1916.4913330078125
475,0.05,0.318,0.0,0.1184,-1929.159912109375
476,0.05,0.318,0.0,0.1208,-1927.126953125
477,0.05,0.318,0.0,0.1232,-1924.642333984375
478,0.05,0.318,0.0,0.1256,-1926.83349609375
479,0.05,0.318,0.0,0.128,-1936.967529296875
480,0.05,0.318,0.0,0.1304,-1949.557373046875
481,0.05,0.318,0.0,0.1328,-1918.353271484375
482,0.05,0.318,0.0,0.1352,-1935.18505859375
483,0.05,0.318,0.0,0.1376,-1930.224609375
484,0.05,0.318,0.0,0.14,-1925.2452392578125
485,0.05,0.318,0.0,0.1424,-1926.3914794921875
486,0.05,0.318,0.0,0.1448,-1917.887939453125
487,0.05,0.318,0.0,0.1472,-1938.66552734375
488,0.05,0.318,0.0,0.1496,-1926.48291015625
489,0.05,0.318,0.0,0.152,-1926.640869140625
490,0.05,0.318,0.0,0.1544,-1934.78271484375
491,0.05,0.318,0.0,0.1568,-1934.1497802734375
492,0.05,0.318,0.0,0.1592,-1914.0128173828125
493,0.05,0.318,0.0,0.1616,-1928.4964599609375
494,0.05,0.318,0.0,0.164,-1944.16943359375
