mu,rho,ll
0.409649,1.0,-2427.478027
0.411575,1.0,-2435.297852
0.410431,1.0,-2430.076172
0.410431,1.0,-2427.254639
0.411296,1.0,-2427.841309
0.411785,1.0,-2426.025391
0.411785,1.0,-2430.359863
0.411785,1.0,-2429.911865
0.411785,1.0,-2425.256104
0.411785,1.0,-2425.652344
0.411785,1.0,-2428.367676
0.411785,1.0,-2427.436523
0.410563,1.0,-2426.606934
0.410398,1.0,-2431.071777
0.410398,1.0,-2427.847168
0.411203,1.0,-2427.381836
0.410463,1.0,-2426.341797
0.410463,1.0,-2427.894043
0.410463,1.0,-2425.933594
0.411514,1.0,-2429.123291
0.411514,1.0,-2433.721191
0.41268,1.0,-2434.937988
0.411583,1.0,-2432.360596
0.411583,1.0,-2427.988281
0.412179,1.0,-2436.231934
0.411204,1.0,-2428.917969
0.408348,1.0,-2433.631836
0.408019,1.0,-2427.653809
0.407895,1.0,-2434.728027
0.4085,1.0,-2432.026855
0.4085,1.0,-2429.134766
0.410416,1.0,-2426.028564
0.410749,1.0,-2426.840332
0.410749,1.0,-2430.391602
0.410641,1.0,-2427.387939
0.411603,1.0,-2438.625488
0.412426,1.0,-2429.921631
0.412694,1.0,-2426.688477
0.41366,1.0,-2427.712402
0.416034,1.0,-2431.646484
0.414486,1.0,-2429.907715
0.414486,1.0,-2427.780273
0.414486,1.0,-2428.50293
0.414646,1.0,-2430.289795
0.414544,1.0,-2429.837891
0.413453,1.0,-2422.884521
0.414516,1.0,-2423.179688
0.415361,1.0,-2434.306152
0.415361,1.0,-2430.318848
0.415361,1.0,-2427.682129
0.416566,1.0,-2434.438965
0.416471,1.0,-2430.210693
0.414844,1.0,-2427.54248
0.412913,1.0,-2428.776611
0.412913,1.0,-2427.967285
0.412913,1.0,-2425.118896
0.413505,1.0,-2433.46582
0.414728,1.0,-2433.396973
0.414517,1.0,-2431.477295
0.414517,1.0,-2429.238281
0.414371,1.0,-2432.035156
0.414371,1.0,-2431.371094
0.415645,1.0,-2430.334961
0.415645,1.0,-2435.975098
0.415367,1.0,-2430.629395
0.415202,1.0,-2429.271484
0.415524,1.0,-2432.254395
0.414796,1.0,-2433.895996
0.413876,1.0,-2428.062744
0.413876,1.0,-2432.685791
0.414495,1.0,-2430.881348
0.414001,1.0,-2431.595703
0.414001,1.0,-2425.135742
0.414001,1.0,-2431.959961
0.414222,1.0,-2426.212402
0.415079,1.0,-2429.07666
0.414421,1.0,-2433.504639
0.413805,1.0,-2432.308838
0.413805,1.0,-2432.821045
0.414889,1.0,-2426.775391
0.414889,1.0,-2427.999023
0.414889,1.0,-2427.528564
0.41481,1.0,-2430.648438
0.415959,1.0,-2435.594727
0.41646,1.0,-2431.139648
0.416865,1.0,-2429.707031
0.416013,1.0,-2426.980957
0.416013,1.0,-2433.630371
0.416013,1.0,-2429.722168
0.416295,1.0,-2429.054688
0.416295,1.0,-2428.588623
0.416295,1.0,-2431.521484
0.416295,1.0,-2431.840576
0.416295,1.0,-2431.756836
0.416295,1.0,-2433.843506
0.41625,1.0,-2430.482666
0.415674,1.0,-2437.247803
0.415674,1.0,-2428.900879
0.415674,1.0,-2428.447021
0.415674,1.0,-2425.048828
0.415626,1.0,-2436.552002
0.415626,1.0,-2433.033203
0.415626,1.0,-2422.712158
0.414785,1.0,-2431.853516
0.414562,1.0,-2428.257324
0.414083,1.0,-2431.606445
0.414083,1.0,-2428.800293
0.413979,1.0,-2435.877686
0.415553,1.0,-2424.060791
0.414187,1.0,-2431.848145
0.414187,1.0,-2424.113281
0.413468,1.0,-2431.968506
0.412062,1.0,-2431.581543
0.410585,1.0,-2430.881104
0.410585,1.0,-2425.901855
0.410419,1.0,-2427.263672
0.410419,1.0,-2424.851807
0.410382,1.0,-2425.574707
0.410382,1.0,-2431.645508
0.408452,1.0,-2432.706543
0.408452,1.0,-2430.283203
0.408452,1.0,-2432.485107
0.408452,1.0,-2423.834717
0.407341,1.0,-2429.20459
0.40575,1.0,-2429.196289
0.405305,1.0,-2425.449707
0.405878,1.0,-2431.102539
0.406081,1.0,-2425.866211
0.407164,1.0,-2428.171875
0.405945,1.0,-2429.709229
0.405945,1.0,-2428.968262
0.405945,1.0,-2427.548828
0.406761,1.0,-2432.14209
0.40863,1.0,-2426.82666
0.409254,1.0,-2432.449219
0.40732,1.0,-2430.894043
0.40636,1.0,-2424.485352
0.405324,1.0,-2431.563477
0.405403,1.0,-2429.120605
0.405303,1.0,-2430.135742
0.405303,1.0,-2425.45752
0.403994,1.0,-2425.197266
0.403994,1.0,-2428.421387
0.404226,1.0,-2423.706543
0.406005,1.0,-2428.334473
0.407043,1.0,-2425.799805
0.408169,1.0,-2426.990967
0.408823,1.0,-2428.000244
0.408671,1.0,-2424.506348
0.408671,1.0,-2421.065918
0.408671,1.0,-2429.800781
0.408711,1.0,-2429.954834
0.408711,1.0,-2432.219238
0.408711,1.0,-2427.217285
0.408711,1.0,-2429.892822
0.409913,1.0,-2427.898926
0.409913,1.0,-2428.840088
0.409913,1.0,-2429.550537
0.409913,1.0,-2421.891357
0.409913,1.0,-2433.974609
0.409913,1.0,-2422.581055
0.410669,1.0,-2428.59082
0.410712,1.0,-2431.468262
0.410392,1.0,-2425.45459
0.410392,1.0,-2430.334229
0.410508,1.0,-2425.492676
0.410508,1.0,-2433.564453
0.411111,1.0,-2425.767334
0.412064,1.0,-2430.675293
0.411699,1.0,-2428.909668
0.412394,1.0,-2429.020752
0.412657,1.0,-2430.720215
0.413765,1.0,-2426.797607
0.414263,1.0,-2428.556152
0.414727,1.0,-2430.275391
0.415476,1.0,-2437.833984
0.415229,1.0,-2434.857422
0.414952,1.0,-2433.724854
0.415009,1.0,-2428.775391
0.412205,1.0,-2431.928955
0.412191,1.0,-2428.034668
0.411842,1.0,-2429.939941
0.411842,1.0,-2431.736084
0.41141,1.0,-2426.485596
0.41141,1.0,-2430.629395
0.413718,1.0,-2432.932861
0.414571,1.0,-2431.257812
0.412735,1.0,-2431.009033
0.412735,1.0,-2427.811279
0.41309,1.0,-2430.76001
0.413624,1.0,-2427.401855
0.41401,1.0,-2430.126709
0.413853,1.0,-2428.078613
0.413715,1.0,-2436.890625
0.414037,1.0,-2429.852783
0.414037,1.0,-2431.098145
0.412142,1.0,-2427.08252
0.411433,1.0,-2427.311035
0.411345,1.0,-2430.342529
0.411345,1.0,-2431.549805
0.411205,1.0,-2431.059082
0.409841,1.0,-2433.228516
0.409841,1.0,-2432.72168
0.410855,1.0,-2427.73877
0.409969,1.0,-2432.794189
0.409969,1.0,-2431.85498
0.409969,1.0,-2426.983154
0.409969,1.0,-2425.930176
0.40868,1.0,-2429.281738
0.407096,1.0,-2432.577148
0.407096,1.0,-2427.979492
0.407096,1.0,-2420.392578
0.407096,1.0,-2432.018555
0.407096,1.0,-2424.165527
0.407417,1.0,-2422.717773
0.407417,1.0,-2429.090332
0.407417,1.0,-2430.974609
0.407417,1.0,-2430.034424
0.407417,1.0,-2424.604004
0.407417,1.0,-2428.89624
0.40758,1.0,-2431.816406
0.40758,1.0,-2430.262939
0.40758,1.0,-2427.414795
0.408993,1.0,-2430.115723
0.410953,1.0,-2426.761475
0.411778,1.0,-2431.848633
0.411778,1.0,-2432.254883
0.411778,1.0,-2427.606934
0.410999,1.0,-2430.75
0.410727,1.0,-2427.933838
0.410727,1.0,-2427.862305
0.41029,1.0,-2429.182129
0.409259,1.0,-2432.387695
0.408503,1.0,-2433.988281
0.408651,1.0,-2424.888428
0.409218,1.0,-2429.329346
0.409895,1.0,-2426.414551
0.409895,1.0,-2431.369141
0.409895,1.0,-2430.3125
0.409895,1.0,-2432.140625
0.409895,1.0,-2427.182861
0.410066,1.0,-2431.537842
0.410066,1.0,-2430.901855
0.410066,1.0,-2429.954102
0.410066,1.0,-2424.803467
0.410066,1.0,-2430.176025
0.410066,1.0,-2431.093018
0.410066,1.0,-2426.310547
0.410066,1.0,-2427.512207
0.410066,1.0,-2427.791504
0.409068,1.0,-2427.015137
0.408152,1.0,-2427.520752
0.408152,1.0,-2426.410889
0.408152,1.0,-2425.69165
0.408152,1.0,-2428.80127
0.408152,1.0,-2425.783203
0.408729,1.0,-2426.026367
0.408729,1.0,-2431.125244
0.408823,1.0,-2427.225098
0.407665,1.0,-2431.642578
0.407665,1.0,-2432.704102
0.407665,1.0,-2429.827148
0.408799,1.0,-2431.111572
0.408799,1.0,-2433.727783
0.408799,1.0,-2432.62207
0.408799,1.0,-2424.899902
0.409603,1.0,-2425.865234
0.409603,1.0,-2427.224121
0.409337,1.0,-2430.475098
0.409273,1.0,-2428.434814
0.409273,1.0,-2437.012695
0.409292,1.0,-2428.22998
0.408885,1.0,-2430.951172
0.408885,1.0,-2426.746094
0.408885,1.0,-2434.294434
0.409655,1.0,-2426.671387
0.407255,1.0,-2431.580078
0.405307,1.0,-2426.832275
0.404509,1.0,-2425.382812
0.404509,1.0,-2423.694092
0.403024,1.0,-2428.26709
0.403024,1.0,-2428.730957
0.403415,1.0,-2426.917969
0.403415,1.0,-2428.872803
0.403415,1.0,-2431.458496
0.404191,1.0,-2423.809082
0.404191,1.0,-2424.822266
0.404191,1.0,-2430.217773
0.404191,1.0,-2426.516113
0.404191,1.0,-2427.910156
0.404025,1.0,-2430.834961
0.404025,1.0,-2434.681641
0.402037,1.0,-2429.984863
0.402037,1.0,-2428.425781
0.402942,1.0,-2428.402588
0.403321,1.0,-2431.912842
0.403506,1.0,-2431.023193
0.404848,1.0,-2426.82959
0.404714,1.0,-2431.032471
0.404714,1.0,-2430.072754
0.405825,1.0,-2425.567139
0.40483,1.0,-2427.050293
0.40483,1.0,-2420.64917
0.404262,1.0,-2428.005371
0.404481,1.0,-2437.588379
0.404481,1.0,-2423.438232
0.405047,1.0,-2431.939453
0.405047,1.0,-2429.416992
0.405494,1.0,-2431.985107
0.405494,1.0,-2423.895996
0.40324,1.0,-2435.801514
0.402446,1.0,-2430.284668
0.402446,1.0,-2425.169434
0.401777,1.0,-2430.424805
0.401777,1.0,-2428.717041
0.400256,1.0,-2430.648926
0.400256,1.0,-2434.948975
0.400256,1.0,-2430.21582
0.398459,1.0,-2430.006592
0.399209,1.0,-2429.627441
0.399209,1.0,-2421.850342
0.397877,1.0,-2420.737549
0.397378,1.0,-2427.316895
0.397378,1.0,-2429.746582
0.3961,1.0,-2425.680664
0.3961,1.0,-2428.617676
0.397973,1.0,-2424.869141
0.3958,1.0,-2426.593018
0.394827,1.0,-2428.151855
0.394827,1.0,-2423.251709
0.394718,1.0,-2430.63916
0.394718,1.0,-2429.890137
0.396022,1.0,-2423.450928
0.396022,1.0,-2419.120605
0.396022,1.0,-2429.055908
0.396022,1.0,-2432.50415
0.395154,1.0,-2430.845459
0.395109,1.0,-2427.428223
0.393982,1.0,-2430.275391
0.393982,1.0,-2425.851318
0.393982,1.0,-2424.802246
0.395457,1.0,-2425.880371
0.395457,1.0,-2425.060547
0.395457,1.0,-2425.73877
0.395457,1.0,-2424.056396
0.394863,1.0,-2429.387207
0.394863,1.0,-2427.780762
0.394863,1.0,-2427.575195
0.395296,1.0,-2425.393311
0.397306,1.0,-2425.186035
0.398993,1.0,-2423.932129
0.399013,1.0,-2429.184326
0.399013,1.0,-2427.882812
0.398082,1.0,-2425.23291
0.398082,1.0,-2430.113281
0.398284,1.0,-2429.410156
0.398561,1.0,-2425.359619
0.398561,1.0,-2426.290771
0.399539,1.0,-2428.375
0.400165,1.0,-2429.263672
0.400722,1.0,-2430.563721
0.400722,1.0,-2432.318359
0.40126,1.0,-2424.645752
0.40126,1.0,-2425.957764
0.404604,1.0,-2427.863281
0.406354,1.0,-2430.665527
0.407159,1.0,-2428.389648
0.407334,1.0,-2431.937012
0.407249,1.0,-2424.826172
0.407249,1.0,-2430.42627
0.407249,1.0,-2432.207764
0.407494,1.0,-2426.890137
0.407494,1.0,-2427.382812
0.410018,1.0,-2429.925781
0.409814,1.0,-2429.35376
0.409814,1.0,-2430.995605
0.409814,1.0,-2427.391602
0.409112,1.0,-2430.102783
0.409192,1.0,-2428.162598
0.409192,1.0,-2426.66333
0.409192,1.0,-2430.544434
0.408806,1.0,-2427.941895
0.407083,1.0,-2426.077637
0.407083,1.0,-2430.206787
0.407083,1.0,-2426.53125
0.406715,1.0,-2426.320557
0.406715,1.0,-2429.211914
0.406715,1.0,-2432.308105
0.406715,1.0,-2427.332031
0.406566,1.0,-2430.749268
0.407358,1.0,-2429.207764
0.407512,1.0,-2432.609375
0.408468,1.0,-2424.220215
0.407084,1.0,-2428.785156
0.406374,1.0,-2427.5896
0.405737,1.0,-2426.299072
0.405737,1.0,-2425.143066
0.405737,1.0,-2430.410645
0.406118,1.0,-2427.630615
0.406118,1.0,-2427.712891
0.404825,1.0,-2425.272461
0.404825,1.0,-2424.983887
0.404825,1.0,-2428.614502
0.402906,1.0,-2427.185303
0.40174,1.0,-2427.652832
0.401501,1.0,-2425.887939
0.401501,1.0,-2426.142822
0.401501,1.0,-2429.761475
0.402044,1.0,-2425.634766
0.402663,1.0,-2425.125488
0.403192,1.0,-2429.444824
0.403033,1.0,-2425.007324
0.403033,1.0,-2424.511719
0.403033,1.0,-2417.005859
0.403033,1.0,-2423.278809
0.403033,1.0,-2429.121094
0.403703,1.0,-2429.062988
0.403328,1.0,-2433.783936
0.403328,1.0,-2428.318359
0.404483,1.0,-2426.047363
0.404483,1.0,-2429.511719
0.404483,1.0,-2425.850586
0.405597,1.0,-2430.501221
0.406357,1.0,-2433.358154
0.406357,1.0,-2428.492676
0.4078,1.0,-2430.149658
0.406717,1.0,-2425.726074
0.406717,1.0,-2424.001953
0.408145,1.0,-2434.473633
0.408145,1.0,-2425.246094
0.407429,1.0,-2425.36084
0.407858,1.0,-2431.611328
0.407294,1.0,-2424.148926
0.407428,1.0,-2429.154053
0.408794,1.0,-2424.447754
0.408794,1.0,-2437.007812
0.408794,1.0,-2426.967285
0.408794,1.0,-2430.598145
0.408794,1.0,-2424.902344
0.408794,1.0,-2426.920898
0.408794,1.0,-2424.280518
0.408794,1.0,-2424.782227
0.408794,1.0,-2430.422363
0.410223,1.0,-2430.820312
0.409842,1.0,-2428.355469
0.409842,1.0,-2427.880127
0.410678,1.0,-2427.78418
0.410678,1.0,-2428.393555
0.410498,1.0,-2430.2771
0.411308,1.0,-2432.494385
0.410513,1.0,-2426.242676
0.410513,1.0,-2432.939453
0.410537,1.0,-2430.915039
0.410491,1.0,-2431.168945
0.409121,1.0,-2430.206543
0.40934,1.0,-2432.349121
0.40934,1.0,-2422.514648
0.409283,1.0,-2426.39209
0.409283,1.0,-2432.181641
0.410597,1.0,-2426.547852
0.410597,1.0,-2430.593262
0.410137,1.0,-2426.759766
0.409304,1.0,-2431.958252
0.409304,1.0,-2438.514648
0.409304,1.0,-2424.62915
0.409304,1.0,-2429.12793
0.409304,1.0,-2428.279785
0.40983,1.0,-2422.675293
0.409788,1.0,-2434.39209
0.410505,1.0,-2428.800049
0.410505,1.0,-2430.703613
0.410946,1.0,-2427.239258
0.410368,1.0,-2429.017578
0.409597,1.0,-2428.648926
0.409828,1.0,-2428.924805
0.410618,1.0,-2431.045898
0.409334,1.0,-2432.453857
0.409334,1.0,-2431.64209
0.411219,1.0,-2427.855469
0.411219,1.0,-2431.056396
0.411354,1.0,-2429.132568
0.411354,1.0,-2422.361816
0.411558,1.0,-2424.520508
0.411073,1.0,-2425.461426
0.410519,1.0,-2431.844238
0.410519,1.0,-2424.980713
0.410519,1.0,-2429.899902
0.410519,1.0,-2433.981934
0.410385,1.0,-2429.007324
0.408994,1.0,-2431.183594
0.408994,1.0,-2427.887207
0.408994,1.0,-2431.679199
0.408994,1.0,-2428.37085
0.408994,1.0,-2428.187988
0.408994,1.0,-2425.34082
0.409218,1.0,-2433.710205
0.409218,1.0,-2426.520508
0.408952,1.0,-2426.645996
0.408952,1.0,-2425.687988
0.410418,1.0,-2431.660645
0.411517,1.0,-2435.075928
0.411029,1.0,-2428.155273
0.411915,1.0,-2429.578613
0.411915,1.0,-2427.747559
0.412819,1.0,-2430.973145
0.412819,1.0,-2426.442627
0.412669,1.0,-2427.774902
0.414543,1.0,-2427.019531
0.414543,1.0,-2430.702393
0.414543,1.0,-2432.438965
0.416907,1.0,-2432.011719
0.416682,1.0,-2431.797852
0.4169,1.0,-2431.140137
0.416003,1.0,-2429.243164
0.415124,1.0,-2435.14209
0.415124,1.0,-2427.771729
0.414865,1.0,-2428.508789
0.414803,1.0,-2428.237549
0.41503,1.0,-2431.358887
0.416262,1.0,-2431.683594
0.416894,1.0,-2430.781982
0.416894,1.0,-2430.172852
0.41787,1.0,-2433.035645
0.417621,1.0,-2429.542969
0.417621,1.0,-2430.672119
0.417621,1.0,-2432.199707
0.418466,1.0,-2429.499512
0.418466,1.0,-2434.464355
0.418948,1.0,-2432.926025
0.419419,1.0,-2433.303711
0.416922,1.0,-2426.803955
0.415891,1.0,-2439.743164
0.415891,1.0,-2423.723145
0.416839,1.0,-2426.398926
0.416839,1.0,-2427.888672
0.416839,1.0,-2432.21875
0.416839,1.0,-2430.55127
0.418365,1.0,-2432.831543
0.417733,1.0,-2430.129883
0.416229,1.0,-2428.7854
0.415703,1.0,-2428.168213
0.415703,1.0,-2434.288574
0.414515,1.0,-2424.381348
0.414948,1.0,-2430.979492
0.415721,1.0,-2429.52002
0.415804,1.0,-2428.625488
0.414219,1.0,-2426.560059
0.414089,1.0,-2428.050293
0.414089,1.0,-2429.628906
0.415516,1.0,-2432.839844
0.415562,1.0,-2435.114746
0.415646,1.0,-2428.806152
0.415646,1.0,-2429.29541
0.415646,1.0,-2424.881348
0.415646,1.0,-2431.842041
0.415211,1.0,-2426.971436
0.415211,1.0,-2427.62207
0.414345,1.0,-2423.908691
0.414377,1.0,-2432.085449
0.413886,1.0,-2424.075928
0.413886,1.0,-2427.099609
0.413886,1.0,-2430.274902
0.412972,1.0,-2437.280029
0.414045,1.0,-2428.123047
0.4146,1.0,-2435.848877
0.4146,1.0,-2433.796143
0.4146,1.0,-2426.233643
0.4146,1.0,-2427.196045
0.415894,1.0,-2436.062744
0.416167,1.0,-2426.990234
0.415854,1.0,-2424.816162
0.414365,1.0,-2427.639648
0.414365,1.0,-2428.847656
0.414365,1.0,-2432.775879
0.414365,1.0,-2432.213379
0.414365,1.0,-2432.265625
0.414365,1.0,-2428.60791
0.413727,1.0,-2429.177246
0.414915,1.0,-2430.533203
0.414914,1.0,-2431.005371
0.414582,1.0,-2427.809082
0.415032,1.0,-2423.672119
0.415141,1.0,-2434.575195
0.413879,1.0,-2429.901855
0.413771,1.0,-2423.949951
0.413771,1.0,-2429.44751
0.412469,1.0,-2428.252197
0.412469,1.0,-2427.022461
0.41286,1.0,-2437.04834
0.41286,1.0,-2432.582031
0.412313,1.0,-2428.562988
0.412313,1.0,-2427.506836
0.413463,1.0,-2427.444824
0.415013,1.0,-2431.365479
0.41451,1.0,-2430.957031
0.41451,1.0,-2430.578613
0.414071,1.0,-2427.226807
0.41487,1.0,-2434.127441
0.41487,1.0,-2429.472656
0.41487,1.0,-2426.886719
0.41487,1.0,-2427.939209
0.41487,1.0,-2432.286621
0.41487,1.0,-2431.693359
0.414891,1.0,-2433.437988
0.415801,1.0,-2429.334473
0.415504,1.0,-2429.123535
0.414676,1.0,-2429.024902
0.414676,1.0,-2429.385498
0.414676,1.0,-2438.855713
0.416029,1.0,-2432.19165
0.416262,1.0,-2434.261719
0.416725,1.0,-2429.43457
0.416725,1.0,-2432.193848
0.416725,1.0,-2427.799561
0.416725,1.0,-2435.874512
0.416725,1.0,-2428.254883
0.416725,1.0,-2428.325195
0.417998,1.0,-2430.759277
0.416492,1.0,-2430.352295
0.416746,1.0,-2423.859375
0.415965,1.0,-2433.572754
0.416916,1.0,-2431.551758
0.416944,1.0,-2436.456543
0.417205,1.0,-2426.479004
0.417205,1.0,-2430.068848
0.417438,1.0,-2429.806641
0.417216,1.0,-2431.949707
0.416509,1.0,-2433.437988
0.416369,1.0,-2431.881348
0.416369,1.0,-2437.432129
0.416369,1.0,-2427.154785
0.415132,1.0,-2429.452637
0.416846,1.0,-2430.601318
0.416846,1.0,-2425.406982
0.416846,1.0,-2432.810059
0.416513,1.0,-2424.475586
0.414246,1.0,-2430.924316
0.415195,1.0,-2433.956787
0.415155,1.0,-2430.162354
0.415244,1.0,-2430.103516
0.415244,1.0,-2429.237793
0.413502,1.0,-2435.810059
0.413767,1.0,-2426.801758
0.412781,1.0,-2425.342773
0.412147,1.0,-2431.273926
0.41265,1.0,-2434.485596
0.41265,1.0,-2430.875
0.41265,1.0,-2429.26416
0.41265,1.0,-2430.439941
0.41265,1.0,-2424.218262
0.411429,1.0,-2427.658691
0.411429,1.0,-2429.885254
0.411429,1.0,-2423.128418
0.411429,1.0,-2432.806152
0.410574,1.0,-2432.881592
0.410574,1.0,-2432.367676
0.40962,1.0,-2427.633301
0.40962,1.0,-2430.270508
0.409276,1.0,-2432.330811
0.408345,1.0,-2431.620605
0.407924,1.0,-2430.085938
0.408226,1.0,-2421.468262
0.40832,1.0,-2427.90332
0.40832,1.0,-2428.327637
0.407742,1.0,-2426.817139
0.407742,1.0,-2429.490479
0.408298,1.0,-2428.420898
0.408811,1.0,-2429.240479
0.407438,1.0,-2430.351807
0.407438,1.0,-2429.734619
0.407135,1.0,-2424.88916
0.406029,1.0,-2430.498535
0.408433,1.0,-2426.844482
0.408433,1.0,-2429.541992
0.40985,1.0,-2429.262695
0.40985,1.0,-2426.927734
0.411968,1.0,-2423.736328
0.411968,1.0,-2429.309082
0.412347,1.0,-2427.661377
0.411888,1.0,-2432.410645
0.411888,1.0,-2429.19873
0.412456,1.0,-2427.86377
0.412456,1.0,-2430.590332
0.412456,1.0,-2432.211426
0.412602,1.0,-2431.918213
0.412177,1.0,-2423.288086
0.410816,1.0,-2432.165039
0.410325,1.0,-2430.34082
0.410327,1.0,-2430.916016
0.410297,1.0,-2426.724609
0.410297,1.0,-2427.617676
0.409047,1.0,-2425.151855
0.409047,1.0,-2431.887207
0.409824,1.0,-2430.765137
0.410923,1.0,-2430.093262
0.410773,1.0,-2430.0271
0.409682,1.0,-2427.612793
0.409682,1.0,-2436.321777
0.409682,1.0,-2429.797852
0.409682,1.0,-2426.453125
0.409438,1.0,-2435.141357
0.409438,1.0,-2428.84375
0.409438,1.0,-2422.499268
0.409841,1.0,-2432.685547
0.409841,1.0,-2426.920898
0.409643,1.0,-2429.103271
0.409643,1.0,-2428.372803
0.409643,1.0,-2426.384766
0.409063,1.0,-2428.984375
0.410147,1.0,-2431.302979
0.411038,1.0,-2427.70752
0.411038,1.0,-2430.029297
0.411053,1.0,-2428.621094
0.409693,1.0,-2430.177734
0.409287,1.0,-2428.578125
0.409287,1.0,-2430.432373
0.409287,1.0,-2433.468262
0.409386,1.0,-2427.437744
0.407473,1.0,-2432.563965
0.407473,1.0,-2424.890625
0.407473,1.0,-2428.837646
0.407473,1.0,-2427.117676
0.407473,1.0,-2437.955078
0.407295,1.0,-2427.028076
0.407295,1.0,-2430.176758
0.409658,1.0,-2431.177979
0.409658,1.0,-2427.283691
0.409658,1.0,-2434.03418
0.410468,1.0,-2433.199951
0.410885,1.0,-2427.611328
0.412025,1.0,-2425.627686
0.412025,1.0,-2428.733887
0.411635,1.0,-2432.25
0.411635,1.0,-2430.578369
0.410466,1.0,-2428.910889
0.410466,1.0,-2428.751953
0.409929,1.0,-2428.083252
0.409929,1.0,-2426.426025
0.408823,1.0,-2423.476807
0.408823,1.0,-2429.476562
0.408823,1.0,-2424.286133
0.408823,1.0,-2429.581055
0.407731,1.0,-2424.060791
0.407731,1.0,-2431.472168
0.40831,1.0,-2428.543457
0.40831,1.0,-2426.725098
0.40831,1.0,-2428.516602
0.408208,1.0,-2432.273438
0.407725,1.0,-2431.118652
0.408359,1.0,-2436.782227
0.407731,1.0,-2426.958008
0.406595,1.0,-2428.469727
0.405074,1.0,-2425.52124
0.405148,1.0,-2429.351318
0.405148,1.0,-2424.296631
0.404754,1.0,-2427.855957
0.404754,1.0,-2431.966797
0.403943,1.0,-2427.571533
0.404061,1.0,-2432.411133
0.404061,1.0,-2426.460938
0.404946,1.0,-2428.352539
0.403435,1.0,-2426.928711
0.404556,1.0,-2427.352783
0.404795,1.0,-2429.179688
0.403849,1.0,-2427.615234
0.402942,1.0,-2429.756836
0.402546,1.0,-2426.348145
0.403622,1.0,-2428.199707
0.403339,1.0,-2428.150879
0.403339,1.0,-2427.879395
0.403339,1.0,-2424.836426
0.400619,1.0,-2427.941406
0.401373,1.0,-2424.23584
0.40188,1.0,-2426.586914
0.40188,1.0,-2424.80127
0.400327,1.0,-2425.6875
0.400958,1.0,-2422.402588
0.401587,1.0,-2428.497559
0.400788,1.0,-2430.352051
0.401394,1.0,-2427.865723
0.401073,1.0,-2424.621582
0.401512,1.0,-2429.625
0.400884,1.0,-2430.225098
0.399386,1.0,-2427.414062
0.398983,1.0,-2422.939941
0.398983,1.0,-2423.762695
0.398983,1.0,-2426.329834
0.398567,1.0,-2424.210205
0.39855,1.0,-2429.195312
0.398362,1.0,-2427.753174
0.398362,1.0,-2428.876709
0.398362,1.0,-2423.845947
0.399715,1.0,-2426.270752
0.399715,1.0,-2428.819336
0.399715,1.0,-2425.567139
0.399323,1.0,-2426.830078
0.399323,1.0,-2424.876709
0.399699,1.0,-2428.218262
0.399699,1.0,-2430.566406
0.399699,1.0,-2428.114014
0.399501,1.0,-2429.12793
0.399501,1.0,-2430.072754
0.39952,1.0,-2432.22583
0.400109,1.0,-2425.913574
0.400387,1.0,-2422.464111
0.400387,1.0,-2426.570557
0.400335,1.0,-2431.047607
0.401075,1.0,-2428.799805
0.401075,1.0,-2437.054199
0.400274,1.0,-2428.126465
0.399286,1.0,-2430.736328
0.398021,1.0,-2430.36084
0.398021,1.0,-2426.217773
0.39791,1.0,-2424.650391
0.398587,1.0,-2428.296387
0.400451,1.0,-2425.608154
0.398689,1.0,-2424.028564
0.398689,1.0,-2424.194336
0.398689,1.0,-2423.75293
0.398689,1.0,-2429.867676
0.398689,1.0,-2427.353027
0.398689,1.0,-2427.730469
0.400659,1.0,-2425.674072
0.400659,1.0,-2431.481934
0.40003,1.0,-2421.322998
0.40003,1.0,-2423.266602
0.400319,1.0,-2424.216309
0.401565,1.0,-2428.127686
0.401331,1.0,-2424.514648
0.401331,1.0,-2428.280273
0.402194,1.0,-2430.285156
0.402194,1.0,-2424.289551
0.402194,1.0,-2424.905762
0.401897,1.0,-2426.712402
0.402299,1.0,-2425.468262
0.399751,1.0,-2428.78125
0.399764,1.0,-2426.790527
0.40003,1.0,-2428.325684
0.399947,1.0,-2430.30957
0.399991,1.0,-2427.224121
0.399686,1.0,-2423.092285
0.398042,1.0,-2429.244873
0.398042,1.0,-2423.923096
0.396189,1.0,-2428.382812
0.395329,1.0,-2421.989746
0.395835,1.0,-2425.151367
0.395647,1.0,-2426.606445
0.396577,1.0,-2421.337402
0.396577,1.0,-2427.507812
0.395441,1.0,-2423.67334
0.394598,1.0,-2426.460449
0.394598,1.0,-2430.953857
0.396506,1.0,-2426.90332
0.395036,1.0,-2424.371094
0.395036,1.0,-2429.859863
0.395036,1.0,-2419.890625
0.395036,1.0,-2428.871338
0.396903,1.0,-2426.467773
0.396507,1.0,-2430.126221
0.39481,1.0,-2428.380371
0.39481,1.0,-2425.361328
0.393574,1.0,-2424.041016
0.393574,1.0,-2425.317383
0.393574,1.0,-2426.467529
0.393574,1.0,-2422.695801
0.393574,1.0,-2419.023926
0.393574,1.0,-2429.57373
0.393574,1.0,-2427.520264
0.393574,1.0,-2429.050781
0.392502,1.0,-2424.481934
0.391319,1.0,-2426.937012
0.391381,1.0,-2429.115479
0.391438,1.0,-2423.010254
0.392605,1.0,-2424.40332
